time_s,label,x,y,v,yaw,cte,ref_x,ref_y,ref_v,yaw_diff
2.6641,NMPC,10.1704,4.955,6.2507,1.7153,0.3109,9.8601,4.9753,6.4343,0.2315
2.6733,NMPC,10.1571,5.0789,6.2152,1.7223,0.2869,9.8705,5.0948,6.3781,0.2385
2.682,NMPC,10.1571,5.0789,6.2152,1.7223,0.2869,9.8705,5.0948,6.3781,0.2385
2.6917,NMPC,10.1501,5.1406,6.2048,1.7257,0.2745,9.8757,5.1546,6.3498,0.242
2.7008,NMPC,10.1428,5.2022,6.1964,1.7289,0.2619,9.8809,5.2144,6.3214,0.2451
2.7099,NMPC,10.1353,5.2637,6.1912,1.732,0.2491,9.8862,5.2742,6.2929,0.2482
2.72,NMPC,10.1276,5.3251,6.187,1.7348,0.2393,9.8883,5.3341,6.2642,0.2371
2.7298,NMPC,10.1196,5.3864,6.1858,1.7376,0.23,9.8897,5.3941,6.2354,0.2229
2.7391,NMPC,10.1114,5.4477,6.1849,1.7401,0.2203,9.8912,5.4541,6.2064,0.2083
2.7483,NMPC,10.103,5.509,6.1856,1.7427,0.2104,9.8927,5.514,6.1774,0.2008
2.7587,NMPC,10.0944,5.5703,6.1869,1.7449,0.2,9.8944,5.574,6.1482,0.203
2.7678,NMPC,10.0856,5.6315,6.1888,1.7473,0.1894,9.8962,5.634,6.1188,0.2053
2.7773,NMPC,10.0765,5.6927,6.1914,1.7494,0.1786,9.8979,5.694,6.0893,0.2073
2.7877,NMPC,10.0673,5.754,6.1947,1.7516,0.1699,9.8974,5.754,6.0597,0.1982
2.7971,NMPC,10.0578,5.8152,6.1984,1.7535,0.1609,9.8969,5.814,6.0299,0.1889
2.8068,NMPC,10.0482,5.8765,6.2017,1.7556,0.1518,9.8964,5.874,6.0,0.1797
2.8162,NMPC,10.0384,5.9377,6.2043,1.7575,0.1433,9.8954,5.9039,6.0,0.1745
2.8261,NMPC,10.0284,5.9989,6.2057,1.7596,0.1438,9.8859,5.9631,6.0299,0.1488
2.8353,NMPC,10.0182,6.0602,6.2061,1.7615,0.1442,9.8763,6.0224,6.0597,0.1229
2.8445,NMPC,10.0182,6.0602,6.2061,1.7615,0.1442,9.8763,6.0224,6.0597,0.1229
2.8544,NMPC,9.9973,6.1824,6.195,1.7656,0.1416,9.8562,6.1709,6.1335,0.0901
2.8637,NMPC,9.9973,6.1824,6.195,1.7656,0.1416,9.8562,6.1709,6.1335,0.0901
2.873,NMPC,9.9758,6.3042,6.171,1.772,0.1328,9.8436,6.2903,6.1919,0.0965
2.8823,NMPC,9.9758,6.3042,6.171,1.772,0.1328,9.8436,6.2903,6.1919,0.0965
2.8918,NMPC,9.9646,6.3648,6.1571,1.7764,0.1281,9.8374,6.35,6.2209,0.101
2.9008,NMPC,9.9533,6.4253,6.1458,1.7818,0.1232,9.8311,6.4096,6.2498,0.1063
2.9096,NMPC,9.9417,6.4856,6.1289,1.7875,0.118,9.8248,6.4693,6.2785,0.112
2.9186,NMPC,9.9299,6.5456,6.1152,1.7943,0.1125,9.8186,6.529,6.3071,0.1188
2.9278,NMPC,9.9178,6.6055,6.0951,1.8026,0.1067,9.8123,6.5886,6.3356,0.1271
2.9372,NMPC,9.9053,6.6651,6.0787,1.8118,0.1005,9.806,6.6483,6.364,0.1364
2.9468,NMPC,9.8925,6.7244,6.0668,1.8225,0.094,9.7997,6.708,6.3922,0.147
2.9567,NMPC,9.8792,6.7836,6.0569,1.8349,0.0869,9.7935,6.7677,6.364,0.1594
2.9662,NMPC,9.8654,6.8425,6.0476,1.8483,0.0794,9.7872,6.8273,6.3356,0.1728
2.9758,NMPC,9.8512,6.9012,6.039,1.8632,0.0713,9.7809,6.887,6.3071,0.1878
2.9852,NMPC,9.8512,6.9012,6.039,1.8632,0.0713,9.7809,6.887,6.3071,0.1878
2.9948,NMPC,9.8207,7.018,6.0298,1.8976,0.0533,9.7684,7.0063,6.2498,0.2221
3.0042,NMPC,9.8207,7.018,6.0298,1.8976,0.0533,9.7684,7.0063,6.2498,0.2221
3.017,NMPC,9.7875,7.1338,6.0213,1.9381,0.0323,9.7558,7.1257,6.1919,0.2626
3.0264,NMPC,9.7697,7.1913,6.0175,1.9603,0.0206,9.7496,7.1854,6.1628,0.2849
3.0356,NMPC,9.751,7.2485,6.0144,1.9842,0.008,9.7433,7.245,6.1335,0.3087
3.0449,NMPC,9.751,7.2485,6.0144,1.9842,0.008,9.7433,7.245,6.1335,0.3087
3.0546,NMPC,9.7107,7.3618,6.0105,2.0366,0.0202,9.7308,7.3644,6.0745,0.3611
3.0639,NMPC,9.7107,7.3618,6.0105,2.0366,0.0202,9.7308,7.3644,6.0745,0.3611
3.0727,NMPC,9.689,7.4179,6.0105,2.0645,0.0359,9.7245,7.424,6.0448,0.389
3.0819,NMPC,9.6663,7.4735,6.0114,2.0929,0.0527,9.7182,7.4837,6.015,0.4174
3.0915,NMPC,9.6424,7.5287,6.0134,2.1223,0.0687,9.7099,7.543,6.0,0.4379
3.1009,NMPC,9.6173,7.5833,6.0154,2.153,0.0801,9.6956,7.6013,6.0299,0.4338
3.1102,NMPC,9.5909,7.6374,6.0168,2.1844,0.0929,9.6813,7.6596,6.015,0.4304
3.1201,NMPC,9.5633,7.6909,6.0182,2.2168,0.1021,9.655,7.7452,6.0,0.4028
3.1297,NMPC,9.5344,7.7437,6.0207,2.2495,0.1049,9.6272,7.7984,6.0299,0.3792
3.1384,NMPC,9.5041,7.7957,6.0235,2.2827,0.1089,9.5995,7.8516,6.015,0.3561
3.1476,NMPC,9.4726,7.847,6.0258,2.3161,0.114,9.5718,7.9048,6.0,0.3331
3.1568,NMPC,9.4396,7.8975,6.0288,2.3498,0.1045,9.5162,7.9755,6.0299,0.2822
3.1665,NMPC,9.4053,7.9471,6.0327,2.3833,0.1021,9.4788,8.0224,6.015,0.2594
3.1763,NMPC,9.3697,7.9958,6.0388,2.4169,0.1005,9.4411,8.0691,6.0,0.2366
3.1869,NMPC,9.3326,8.0435,6.0457,2.45,0.0892,9.3955,8.108,6.015,0.2134
3.1967,NMPC,9.2942,8.0902,6.0529,2.4829,0.0792,9.3498,8.1469,6.0299,0.19
3.206,NMPC,9.2544,8.1359,6.0589,2.5155,0.0704,9.3041,8.1858,6.0,0.1662
3.2154,NMPC,9.2133,8.1804,6.0641,2.5481,0.0501,9.2282,8.2336,6.0299,0.1143
3.2252,NMPC,9.2133,8.1804,6.0641,2.5481,0.0501,9.2282,8.2336,6.0299,0.1143
3.2345,NMPC,9.1272,8.266,6.0728,2.6113,0.0228,9.1498,8.2778,6.015,0.0929
3.2438,NMPC,9.1272,8.266,6.0728,2.6113,0.0228,9.1498,8.2778,6.015,0.0929
3.2534,NMPC,9.0362,8.3466,6.0843,2.6714,0.0181,9.0396,8.3239,6.0299,0.0403
3.2628,NMPC,9.0362,8.3466,6.0843,2.6714,0.0181,9.0396,8.3239,6.0299,0.0403
3.2718,NMPC,8.989,8.385,6.0922,2.7004,0.0406,8.9827,8.3429,6.0299,0.013
3.2808,NMPC,8.9406,8.4221,6.0998,2.7287,0.0613,8.9258,8.3618,6.0,-0.0151
3.2907,NMPC,8.8912,8.4579,6.108,2.7565,0.0883,8.8669,8.3728,6.015,-0.0384
3.3002,NMPC,8.8406,8.4923,6.1158,2.7834,0.1102,8.8372,8.3772,6.0299,-0.0363
3.3096,NMPC,8.7892,8.5253,6.1259,2.8089,0.1371,8.7779,8.3862,6.0597,-0.0606
3.3188,NMPC,8.7367,8.5571,6.1355,2.8334,0.162,8.7186,8.3951,6.0893,-0.0858
3.3282,NMPC,8.6833,8.5875,6.1457,2.8568,0.1807,8.6306,8.414,6.1335,-0.068
3.3371,NMPC,8.6291,8.6165,6.1564,2.8797,0.1974,8.572,8.427,6.1188,-0.0451
3.3462,NMPC,8.5741,8.6442,6.1676,2.9014,0.2126,8.5427,8.4334,6.1041,-0.0234
3.3558,NMPC,8.5183,8.6706,6.1782,2.9216,0.2274,8.4839,8.4453,6.0745,-0.0085
3.397,NMPC,8.3467,8.742,6.2161,2.9768,0.268,8.3068,8.4769,6.0,0.0112
3.406,NMPC,8.2292,8.7834,6.2441,3.0081,0.3065,8.2168,8.4761,6.0299,-0.0115
3.415,NMPC,8.1696,8.8024,6.2572,3.0222,0.3229,8.1868,8.4759,6.0448,-0.0155
3.4245,NMPC,8.1696,8.8024,6.2572,3.0222,0.3229,8.1868,8.4759,6.0448,-0.0155
3.4332,NMPC,8.0491,8.837,6.2824,3.0481,0.358,8.0369,8.4791,6.1188,-0.0382
3.4421,NMPC,8.0491,8.837,6.2824,3.0481,0.358,8.0369,8.4791,6.1188,-0.0382
3.4513,NMPC,7.9882,8.8526,6.2975,3.0599,0.3703,7.977,8.4824,6.1482,-0.0263
3.4605,NMPC,7.9269,8.8673,6.3136,3.0704,0.3816,7.9171,8.4857,6.1774,-0.0159
3.4696,NMPC,7.8652,8.881,6.3288,3.08,0.3919,7.8572,8.489,6.2064,-0.0063
3.4785,NMPC,7.8031,8.8938,6.3434,3.0887,0.4012,7.7673,8.494,6.2498,0.0024
3.4873,NMPC,7.7407,8.9057,6.3601,3.097,0.4096,7.7074,8.4973,6.2785,0.0107
3.4965,NMPC,7.678,8.9167,6.3761,3.1047,0.4171,7.6475,8.5006,6.3071,0.0184
3.5062,NMPC,7.615,8.9269,6.3922,3.1122,0.4238,7.5876,8.5039,6.3356,0.0259
3.5189,NMPC,7.5516,8.9362,6.4096,3.119,0.4296,7.5277,8.5073,6.364,0.0328
3.5285,NMPC,7.488,8.9449,6.427,3.1248,0.4348,7.4678,8.5106,6.3922,0.0385
3.5378,NMPC,7.4242,8.9529,6.4465,3.1299,0.4392,7.4079,8.5139,6.4203,0.0436
3.5469,NMPC,7.36,8.9602,6.4666,3.1342,0.443,7.3479,8.5172,6.4483,0.0479
3.5564,NMPC,7.2956,8.9669,6.4862,3.1382,0.4461,7.2581,8.5222,6.49,0.0519
3.5661,NMPC,7.2309,8.973,6.5048,3.1417,0.4486,7.1982,8.5255,6.5177,0.0554
3.5754,NMPC,7.166,8.9786,6.5231,3.1452,0.4506,7.1383,8.5288,6.5452,0.0589
3.5846,NMPC,7.166,8.9786,6.5231,3.1452,0.4506,7.1383,8.5288,6.5452,0.0589
3.5936,NMPC,7.0356,8.988,6.56,3.1518,0.4528,7.0185,8.5355,6.6,0.0655
3.6027,NMPC,7.0356,8.988,6.56,3.1518,0.4528,7.0185,8.5355,6.6,0.0655
3.6119,NMPC,6.97,8.992,6.5793,3.155,0.4531,6.9585,8.5388,6.6272,0.0688
3.6211,NMPC,6.9042,8.9955,6.5982,3.1585,0.453,6.8687,8.5438,6.6678,0.0722
3.6304,NMPC,6.8382,8.9985,6.6167,3.1618,0.4524,6.8088,8.5471,6.6948,0.0755
3.6392,NMPC,6.772,9.0011,6.6343,3.1654,0.4513,6.7489,8.5504,6.7216,0.0792
3.6482,NMPC,6.7056,9.0033,6.6524,3.1691,0.4498,6.689,8.5537,6.7483,0.0828
3.6572,NMPC,6.639,9.0051,6.6697,3.173,0.4479,6.6291,8.557,6.775,0.0867
3.6661,NMPC,6.5722,9.0064,6.6866,3.177,0.4455,6.5392,8.562,6.8147,0.0907
3.6745,NMPC,6.5053,9.0074,6.7039,3.1812,0.4428,6.4793,8.5653,6.8411,0.0949
3.6835,NMPC,6.5053,9.0074,6.7039,3.1812,0.4428,6.4793,8.5653,6.8411,0.0949
3.6929,NMPC,6.4382,9.008,6.7217,3.1852,0.4397,6.4194,8.5687,6.8673,0.0989
3.7049,NMPC,6.3709,9.0083,6.739,3.1883,0.4363,6.3595,8.572,6.8935,0.102
3.7144,NMPC,6.2357,9.008,6.774,3.1932,0.4285,6.2097,8.5803,6.9584,0.1069
3.7236,NMPC,6.2357,9.008,6.774,3.1932,0.4285,6.2097,8.5803,6.9584,0.1069
3.7329,NMPC,6.0999,9.0066,6.8084,3.1967,0.4196,6.0899,8.5869,7.01,0.1104
3.7419,NMPC,6.0999,9.0066,6.8084,3.1967,0.4196,6.0899,8.5869,7.01,0.1104
3.7511,NMPC,6.0318,9.0055,6.8244,3.1982,0.4148,6.0,8.5919,7.0484,0.1119
3.761,NMPC,5.9634,9.0042,6.8387,3.1994,0.4097,5.9401,8.5952,7.0739,0.1131
3.7706,NMPC,5.895,9.0026,6.8505,3.2007,0.4043,5.8802,8.5985,7.0993,0.1144
3.7798,NMPC,5.8265,9.0008,6.8618,3.2018,0.3987,5.7903,8.6035,7.1372,0.1155
3.7915,NMPC,5.7579,8.9988,6.8706,3.2031,0.3929,5.7304,8.6068,7.1624,0.1168
3.8025,NMPC,5.6891,8.9966,6.879,3.2043,0.3869,5.6705,8.6101,7.1875,0.118
3.8115,NMPC,5.6204,8.9942,6.8861,3.2057,0.3807,5.6106,8.6135,7.2125,0.1194
3.8204,NMPC,5.5515,8.9916,6.8929,3.207,0.3743,5.5207,8.6184,7.2498,0.1207
3.8294,NMPC,5.4826,8.9888,6.8988,3.2085,0.3677,5.4608,8.6218,7.2746,0.1223
3.8381,NMPC,5.4137,8.9859,6.9042,3.21,0.361,5.4009,8.6251,7.2993,0.1237
3.8471,NMPC,5.3447,8.9828,6.9087,3.2117,0.354,5.3111,8.6301,7.3362,0.1254
3.8563,NMPC,5.2756,8.9795,6.9124,3.2133,0.3469,5.2512,8.6334,7.3607,0.1271
3.8655,NMPC,5.2066,8.976,6.9153,3.2152,0.3396,5.1913,8.6367,7.3851,0.1289
3.8746,NMPC,5.1375,8.9724,6.9178,3.217,0.3322,5.1313,8.64,7.4095,0.1307
3.8833,NMPC,5.1375,8.9724,6.9178,3.217,0.3322,5.1313,8.64,7.4095,0.1307
3.8922,NMPC,5.0684,8.9686,6.9194,3.219,0.3246,5.0415,8.645,7.3825,0.1327
3.901,NMPC,4.9993,8.9647,6.9203,3.2209,0.3169,4.9816,8.6483,7.3581,0.1346
3.9098,NMPC,4.9303,8.9606,6.9196,3.223,0.309,4.9217,8.6516,7.3336,0.1367
3.9185,NMPC,4.8612,8.9564,6.9146,3.2247,0.301,4.8318,8.6566,7.2967,0.1385
3.9276,NMPC,4.7922,8.9522,6.9061,3.2255,0.2929,4.7719,8.6599,7.272,0.1392
3.9375,NMPC,4.7234,8.9478,6.8993,3.2258,0.2848,4.712,8.6632,7.2472,0.1395
3.9521,NMPC,4.6545,8.9434,6.8897,3.2253,0.2766,4.6521,8.6666,7.2223,0.139
3.9672,NMPC,4.5859,8.939,6.8775,3.2246,0.2684,4.5622,8.6715,7.1848,0.1383
3.9786,NMPC,4.4489,8.93,6.8472,3.2218,0.2518,4.4424,8.6782,7.1345,0.1355
3.9877,NMPC,4.3807,8.9255,6.8296,3.2199,0.2435,4.3525,8.6832,7.0966,0.1336
3.999,NMPC,4.3126,8.9209,6.8105,3.218,0.2352,4.2926,8.6865,7.0712,0.1317
4.0365,NMPC,4.0421,8.9029,6.7605,3.2082,0.2023,4.023,8.7014,6.9557,0.122
4.0451,NMPC,3.9746,8.8985,6.7607,3.2055,0.1941,3.9631,8.7047,6.9297,0.1192
4.0537,NMPC,3.9071,8.8941,6.7608,3.2028,0.186,3.9032,8.708,6.9037,0.1165
4.0625,NMPC,3.9071,8.8941,6.7608,3.2028,0.186,3.9032,8.708,6.9037,0.1165
4.072,NMPC,3.8397,8.8898,6.7609,3.1999,0.178,3.8433,8.7114,6.8776,0.1137
4.0812,NMPC,3.7722,8.8856,6.7607,3.1972,0.17,3.7535,8.7163,6.8382,0.111
4.0902,NMPC,3.7047,8.8814,6.7627,3.1944,0.1621,3.6936,8.7197,6.8119,0.1081
4.0998,NMPC,3.6372,8.8773,6.7649,3.192,0.1543,3.6336,8.723,6.7854,0.1057
4.1091,NMPC,3.5697,8.8732,6.7673,3.1907,0.1465,3.5737,8.7263,6.7588,0.1044
4.119,NMPC,3.5021,8.8691,6.7697,3.1899,0.1386,3.4839,8.7313,6.7187,0.1036
4.1284,NMPC,3.4345,8.865,6.7709,3.1899,0.1308,3.424,8.7346,6.6919,0.1037
4.138,NMPC,3.3669,8.861,6.771,3.1903,0.1231,3.3641,8.7379,6.6649,0.1041
4.1474,NMPC,3.2994,8.857,6.7673,3.1913,0.1153,3.3041,8.7412,6.6379,0.1051
4.1567,NMPC,3.2318,8.853,6.7599,3.1926,0.1115,3.2442,8.7409,6.6649,0.0887
4.1657,NMPC,3.1644,8.8489,6.7496,3.1942,0.1093,3.1542,8.7398,6.7053,0.061
4.1743,NMPC,3.0971,8.8449,6.7372,3.196,0.1059,3.0942,8.739,6.7321,0.0432
4.183,NMPC,3.0971,8.8449,6.7372,3.196,0.1059,3.0942,8.739,6.7321,0.0432
4.1927,NMPC,3.0299,8.8409,6.7226,3.1982,0.1047,3.0342,8.7363,6.7588,0.0394
4.2027,NMPC,2.9629,8.8369,6.7064,3.2003,0.1036,2.9743,8.7335,6.7854,0.0358
4.2127,NMPC,2.8961,8.8328,6.6841,3.2028,0.1026,2.9144,8.7307,6.8119,0.0325
4.2223,NMPC,2.8295,8.8287,6.6614,3.2053,0.101,2.8244,8.7275,6.8514,0.0325
4.2322,NMPC,2.7631,8.8246,6.6391,3.208,0.0989,2.7645,8.7257,6.8776,0.0353
4.2418,NMPC,2.6969,8.8204,6.6211,3.2107,0.0968,2.7045,8.7238,6.9037,0.038
4.2545,NMPC,2.6309,8.8162,6.6037,3.2137,0.0946,2.6445,8.7219,6.9297,0.0409
4.2643,NMPC,2.5651,8.8119,6.5866,3.2165,0.0924,2.5546,8.7191,6.9686,0.0438
4.2735,NMPC,2.434,8.803,6.5516,3.2221,0.0876,2.4346,8.7154,6.9195,0.0494
4.2822,NMPC,2.434,8.803,6.5516,3.2221,0.0876,2.4346,8.7154,6.9195,0.0494
4.2914,NMPC,2.3687,8.7986,6.5339,3.2236,0.0852,2.3746,8.7135,6.8935,0.0509
4.3009,NMPC,2.3036,8.7941,6.5166,3.2245,0.0828,2.3147,8.7117,6.8673,0.0518
4.3092,NMPC,2.2387,8.7897,6.4997,3.2247,0.0803,2.2547,8.7098,6.8411,0.0519
4.3186,NMPC,2.174,8.7852,6.4831,3.2244,0.0778,2.1647,8.707,6.8015,0.0517
4.3279,NMPC,2.1094,8.7807,6.4638,3.2236,0.0754,2.1048,8.7051,6.775,0.0508
4.3369,NMPC,2.045,8.7762,6.4482,3.2225,0.0728,2.0448,8.7033,6.7483,0.0498
4.3463,NMPC,1.9807,8.7716,6.4326,3.221,0.0703,1.9848,8.7014,6.7216,0.0482
4.3557,NMPC,1.9167,8.7671,6.4144,3.2193,0.0678,1.9249,8.6995,6.6948,0.0466
4.3651,NMPC,1.8528,8.7626,6.3967,3.2173,0.0653,1.8649,8.6977,6.6678,0.0446
4.3742,NMPC,1.789,8.7582,6.3805,3.2153,0.0628,1.8049,8.6958,6.6408,0.0425
4.3828,NMPC,1.789,8.7582,6.3805,3.2153,0.0628,1.8049,8.6958,6.6408,0.0425
4.3919,NMPC,1.7255,8.7538,6.3604,3.2129,0.0604,1.715,8.693,6.6,0.0401
4.4014,NMPC,1.6621,8.7494,6.3412,3.2106,0.058,1.655,8.6912,6.5727,0.0378
4.4101,NMPC,1.599,8.745,6.3227,3.2079,0.0556,1.595,8.6893,6.5452,0.0352
4.4189,NMPC,1.536,8.7408,6.3047,3.2054,0.0533,1.535,8.6874,6.5177,0.0327
4.4282,NMPC,1.4731,8.7366,6.2871,3.2026,0.0511,1.4751,8.6856,6.49,0.0299
4.4375,NMPC,1.4105,8.7325,6.2729,3.1999,0.0489,1.4151,8.6837,6.4622,0.0272
4.4464,NMPC,1.348,8.7284,6.2566,3.197,0.0468,1.3551,8.6818,6.4343,0.0243
4.4555,NMPC,1.2856,8.7245,6.2471,3.1943,0.0448,1.2952,8.68,6.4062,0.0216
4.4647,NMPC,1.2856,8.7245,6.2471,3.1943,0.0448,1.2952,8.68,6.4062,0.0216
4.474,NMPC,1.1609,8.7169,6.2429,3.1887,0.0411,1.1752,8.6762,6.3498,0.016
4.4832,NMPC,1.1609,8.7169,6.2429,3.1887,0.0411,1.1752,8.6762,6.3498,0.016
4.493,NMPC,1.0986,8.7133,6.2424,3.1859,0.0395,1.0853,8.6734,6.3071,0.0132
4.5027,NMPC,1.0363,8.7098,6.2441,3.1833,0.0379,1.0253,8.6716,6.2785,0.0106
4.5158,NMPC,0.9115,8.7031,6.2491,3.1781,0.0351,0.9054,8.6678,6.2209,0.0054
4.5254,NMPC,0.8491,8.6999,6.2533,3.1755,0.0338,0.8454,8.666,6.1919,0.0028
4.5353,NMPC,0.7866,8.6969,6.2573,3.1732,0.0327,0.7854,8.6641,6.1628,0.0004
4.5446,NMPC,0.7866,8.6969,6.2573,3.1732,0.0327,0.7854,8.6641,6.1628,0.0004
4.554,NMPC,0.6615,8.6912,6.2697,3.1684,0.0309,0.6655,8.6604,6.1041,-0.0044
4.5637,NMPC,0.6615,8.6912,6.2697,3.1684,0.0309,0.6655,8.6604,6.1041,-0.0044
4.5733,NMPC,0.536,8.686,6.2865,3.1638,0.0296,0.5455,8.6566,6.0448,-0.0089
4.5836,NMPC,0.536,8.686,6.2865,3.1638,0.0296,0.5455,8.6566,6.0448,-0.0089
4.5936,NMPC,0.4102,8.6813,6.3045,3.1595,0.0243,0.3957,8.6568,6.0299,0.0049
4.6034,NMPC,0.4102,8.6813,6.3045,3.1595,0.0243,0.3957,8.6568,6.0299,0.0049
4.6128,NMPC,0.284,8.6771,6.3246,3.1553,0.0137,0.2759,8.6636,6.0893,0.0404
4.6219,NMPC,0.284,8.6771,6.3246,3.1553,0.0137,0.2759,8.6636,6.0893,0.0404
4.6315,NMPC,0.2207,8.6752,6.3358,3.1531,0.0089,0.2159,8.6664,6.1188,0.0481
4.6408,NMPC,0.1573,8.6734,6.3465,3.1512,0.0048,0.156,8.6686,6.1482,0.0462
4.6502,NMPC,0.0938,8.6718,6.3607,3.1491,0.0009,0.096,8.6708,6.1774,0.0441
4.6596,NMPC,0.0301,8.6703,6.3742,3.1473,0.003,0.036,8.673,6.2064,0.0422
4.6687,NMPC,-0.0337,8.6689,6.3888,3.1453,0.0067,-0.0239,8.6752,6.2354,0.0402
4.6777,NMPC,-0.0976,8.6677,6.4028,3.1434,0.0103,-0.0839,8.6774,6.2642,0.0384
4.6874,NMPC,-0.1617,8.6665,6.4171,3.1415,0.0137,-0.1738,8.6807,6.3071,0.0364
4.6969,NMPC,-0.2259,8.6655,6.4316,3.14,0.0171,-0.2338,8.6829,6.3356,0.035
4.7066,NMPC,-0.2903,8.6645,6.4464,3.1395,0.0205,-0.2937,8.6851,6.364,0.0345
4.7163,NMPC,-0.3549,8.6636,6.4613,3.1395,0.0237,-0.3537,8.6873,6.3922,0.0344
4.7259,NMPC,-0.4195,8.6627,6.4772,3.1403,0.0251,-0.4137,8.6876,6.4203,0.0252
4.7355,NMPC,-0.4844,8.6618,6.4932,3.1413,0.0262,-0.4737,8.6879,6.4483,0.0164
4.7446,NMPC,-0.4844,8.6618,6.4932,3.1413,0.0262,-0.4737,8.6879,6.4483,0.0164
4.754,NMPC,-0.6146,8.6602,6.5294,3.1446,0.0255,-0.6236,8.6857,6.5177,-0.0022
4.7638,NMPC,-0.6146,8.6602,6.5294,3.1446,0.0255,-0.6236,8.6857,6.5177,-0.0022
4.7731,NMPC,-0.7456,8.6586,6.5676,3.1488,0.0222,-0.7435,8.6808,6.5727,-0.0123
4.7826,NMPC,-0.7456,8.6586,6.5676,3.1488,0.0222,-0.7435,8.6808,6.5727,-0.0123
4.7921,NMPC,-0.8113,8.6578,6.5867,3.1512,0.0212,-0.8035,8.6792,6.6,-0.0122
4.8018,NMPC,-0.8773,8.6569,6.6049,3.1535,0.0207,-0.8635,8.6779,6.6272,-0.0098
4.8114,NMPC,-0.9434,8.656,6.6257,3.1561,0.0201,-0.9535,8.6759,6.6678,-0.0073
4.8207,NMPC,-1.0098,8.6551,6.6454,3.1585,0.0196,-1.0135,8.6746,6.6948,-0.0049
4.8302,NMPC,-1.0763,8.6541,6.666,3.1611,0.0192,-1.0735,8.6733,6.7216,-0.0023
4.8394,NMPC,-1.1431,8.653,6.6855,3.1635,0.0188,-1.1334,8.672,6.7483,0.0001
4.8485,NMPC,-1.21,8.6519,6.705,3.166,0.0185,-1.2234,8.67,6.7882,0.0027
4.8577,NMPC,-1.2772,8.6506,6.7255,3.1684,0.0182,-1.2834,8.6687,6.8147,0.005
4.8673,NMPC,-1.3445,8.6493,6.7468,3.1708,0.0181,-1.3434,8.6674,6.8411,0.0075
4.8767,NMPC,-1.4121,8.648,6.7679,3.1728,0.018,-1.4034,8.6661,6.8673,0.0094
4.8862,NMPC,-1.4798,8.6466,6.7889,3.1738,0.0179,-1.4934,8.6642,6.9065,0.0104
4.8959,NMPC,-1.5478,8.6451,6.8103,3.1742,0.0178,-1.5533,8.6629,6.9325,0.0108
4.9048,NMPC,-1.616,8.6437,6.8326,3.1739,0.0178,-1.6133,8.6616,6.9584,0.0105
4.9136,NMPC,-1.6844,8.6422,6.8554,3.1732,0.0178,-1.6733,8.6603,6.9843,0.0098
4.9222,NMPC,-1.6844,8.6422,6.8554,3.1732,0.0178,-1.6733,8.6603,6.9843,0.0098
4.9314,NMPC,-1.7531,8.6407,6.8789,3.172,0.0178,-1.7633,8.6583,7.0228,0.0086
4.9396,NMPC,-1.822,8.6392,6.9031,3.1705,0.0178,-1.8233,8.657,7.0484,0.0072
4.9477,NMPC,-1.8911,8.6377,6.9269,3.1687,0.0178,-1.8833,8.6557,7.0739,0.0053
4.9557,NMPC,-1.9605,8.6362,6.9509,3.1668,0.0178,-1.9732,8.6537,7.112,0.0034
4.964,NMPC,-1.9605,8.6362,6.9509,3.1668,0.0178,-1.9732,8.6537,7.112,0.0034
4.9721,NMPC,-2.1,8.6333,6.9978,3.1624,0.0177,-2.0932,8.6511,7.1624,-0.001
4.9798,NMPC,-2.1,8.6333,6.9978,3.1624,0.0177,-2.0932,8.6511,7.1624,-0.001
4.9878,NMPC,-2.17,8.6318,7.0206,3.16,0.0176,-2.1832,8.6492,7.2,-0.0034
4.9959,NMPC,-2.2404,8.6305,7.0436,3.1576,0.0175,-2.2432,8.6479,7.225,-0.0057
5.0045,NMPC,-2.3109,8.6291,7.0677,3.1552,0.0172,-2.3032,8.6466,7.2498,-0.0082
5.0164,NMPC,-2.3817,8.6279,7.0907,3.1528,0.017,-2.3931,8.6446,7.287,-0.0105
5.0245,NMPC,-2.4527,8.6267,7.1148,3.1503,0.0166,-2.4531,8.6433,7.3116,-0.013
5.0333,NMPC,-2.5239,8.6256,7.1378,3.148,0.0162,-2.5131,8.642,7.3362,-0.0153
5.0415,NMPC,-2.5239,8.6256,7.1378,3.148,0.0162,-2.5131,8.642,7.3362,-0.0153
5.0494,NMPC,-2.5954,8.6245,7.1618,3.1456,0.0157,-2.6031,8.64,7.3729,-0.0178
5.0576,NMPC,-2.6672,8.6236,7.1859,3.1437,0.0151,-2.6631,8.6387,7.3973,-0.0197
5.0671,NMPC,-2.7391,8.6226,7.2099,3.1427,0.0145,-2.7531,8.6368,7.4337,-0.0206
5.0757,NMPC,-2.8114,8.6217,7.2339,3.1423,0.0138,-2.813,8.6355,7.4579,-0.021
5.0837,NMPC,-2.8838,8.6208,7.2578,3.1427,0.0132,-2.873,8.6342,7.482,-0.0207
5.0915,NMPC,-2.8838,8.6208,7.2578,3.1427,0.0132,-2.873,8.6342,7.482,-0.0207
5.0998,NMPC,-2.9565,8.6199,7.2807,3.1434,0.0125,-2.963,8.6322,7.518,-0.02
5.1079,NMPC,-3.0294,8.619,7.3035,3.1447,0.0118,-3.023,8.6309,7.5419,-0.0187
5.1159,NMPC,-3.1026,8.6181,7.3265,3.1462,0.011,-3.113,8.6289,7.5776,-0.0172
