x,y,yaw
-3.621424484252929688e+01,5.012795257568359375e+01,6.135339260101318359e+00
-3.601644134521484375e+01,5.009865570068359375e+01,6.136944293975830078e+00
-3.581859207153320312e+01,5.006967926025390625e+01,6.138580322265625000e+00
-3.562069702148437500e+01,5.004102706909179688e+01,6.140246868133544922e+00
-3.542275238037109375e+01,5.001271057128906250e+01,6.141945362091064453e+00
-3.522476196289062500e+01,4.998473358154296875e+01,6.143674373626708984e+00
-3.502672195434570312e+01,4.995709991455078125e+01,6.145435333251953125e+00
-3.482863235473632812e+01,4.992982101440429688e+01,6.147227764129638672e+00
-3.463049316406250000e+01,4.990290069580078125e+01,6.149052143096923828e+00
-3.443230438232421875e+01,4.987634277343750000e+01,6.150907993316650391e+00
-3.423406982421875000e+01,4.985015487670898438e+01,6.152795791625976562e+00
-3.403578186035156250e+01,4.982434463500976562e+01,6.154716014862060547e+00
-3.383744430541992188e+01,4.979891967773437500e+01,6.156668186187744141e+00
-3.363906097412109375e+01,4.977388763427734375e+01,6.158652782440185547e+00
-3.344062423706054688e+01,4.974924850463867188e+01,6.160669803619384766e+00
-3.324213790893554688e+01,4.972501373291015625e+01,6.162719249725341797e+00
-3.304360580444335938e+01,4.970119094848632812e+01,6.164801597595214844e+00
-3.284502029418945312e+01,4.967778396606445312e+01,6.166916847229003906e+00
-3.264638519287109375e+01,4.965480041503906250e+01,6.169064521789550781e+00
-3.244770431518554688e+01,4.963224792480468750e+01,6.171245574951171875e+00
-3.224897003173828125e+01,4.961013031005859375e+01,6.173460006713867188e+00
-3.205018997192382812e+01,4.958845520019531250e+01,6.175706863403320312e+00
-3.185136032104492188e+01,4.956723022460937500e+01,6.177987575531005859e+00
-3.165248298645019531e+01,4.954646301269531250e+01,6.180301666259765625e+00
-3.145355796813964844e+01,4.952616119384765625e+01,6.182649135589599609e+00
-3.125458335876464844e+01,4.950632858276367188e+01,6.185029983520507812e+00
-3.105556488037109375e+01,4.948697280883789062e+01,6.187444686889648438e+00
-3.085649681091308594e+01,4.946810150146484375e+01,6.189892292022705078e+00
-3.065738487243652344e+01,4.944971847534179688e+01,6.192372322082519531e+00
-3.045822715759277344e+01,4.943183517456054688e+01,6.194877624511718750e+00
-3.025902557373046875e+01,4.941445159912109375e+01,6.197407722473144531e+00
-3.005978012084960938e+01,4.939757537841796875e+01,6.199953556060791016e+00
-2.986049270629882812e+01,4.938120269775390625e+01,6.202507972717285156e+00
-2.966116523742675781e+01,4.936534500122070312e+01,6.205061435699462891e+00
-2.946179580688476562e+01,4.934999084472656250e+01,6.207575798034667969e+00
-2.926238822937011719e+01,4.933513259887695312e+01,6.210046768188476562e+00
-2.906294822692871094e+01,4.932076263427734375e+01,6.212452888488769531e+00
-2.886347198486328125e+01,4.930686569213867188e+01,6.214780330657958984e+00
-2.866396522521972656e+01,4.929342269897460938e+01,6.217029094696044922e+00
-2.846442985534667969e+01,4.928042221069335938e+01,6.219197750091552734e+00
-2.826486396789550781e+01,4.926784515380859375e+01,6.221286773681640625e+00
-2.806527709960937500e+01,4.925567626953125000e+01,6.223296642303466797e+00
-2.786566352844238281e+01,4.924390411376953125e+01,6.225228309631347656e+00
-2.766603088378906250e+01,4.923250579833984375e+01,6.227081775665283203e+00
-2.746637725830078125e+01,4.922147369384765625e+01,6.228857040405273438e+00
-2.726670265197753906e+01,4.921078491210937500e+01,6.230554103851318359e+00
-2.706701278686523438e+01,4.920042800903320312e+01,6.232172489166259766e+00
-2.686730384826660156e+01,4.919038772583007812e+01,6.233713626861572266e+00
-2.666758346557617188e+01,4.918064880371093750e+01,6.235176563262939453e+00
-2.646784782409667969e+01,4.917119216918945312e+01,6.236561298370361328e+00
-2.626809883117675781e+01,4.916200256347656250e+01,6.237868309020996094e+00
-2.606834030151367188e+01,4.915306854248046875e+01,6.239097118377685547e+00
-2.586857032775878906e+01,4.914437103271484375e+01,6.240248680114746094e+00
-2.566879081726074219e+01,4.913589859008789062e+01,6.241322517395019531e+00
-2.546900367736816406e+01,4.912762832641601562e+01,6.242318153381347656e+00
-2.526920509338378906e+01,4.911955261230468750e+01,6.243237018585205078e+00
-2.506940460205078125e+01,4.911165237426757812e+01,6.244077682495117188e+00
-2.486959457397460938e+01,4.910391235351562500e+01,6.244841575622558594e+00
-2.466977882385253906e+01,4.909631729125976562e+01,6.245527744293212891e+00
-2.446995925903320312e+01,4.908885192871093750e+01,6.246136665344238281e+00
-2.427013397216796875e+01,4.908150100708007812e+01,6.246668815612792969e+00
-2.407030868530273438e+01,4.907424545288085938e+01,6.247123718261718750e+00
-2.387047767639160156e+01,4.906707382202148438e+01,6.247501373291015625e+00
-2.367064476013183594e+01,4.905997467041015625e+01,6.247802734375000000e+00
-2.347080993652343750e+01,4.905292510986328125e+01,6.248026847839355469e+00
-2.327097320556640625e+01,4.904590988159179688e+01,6.248174190521240234e+00
-2.307113647460937500e+01,4.903892135620117188e+01,6.248244762420654297e+00
-2.287129974365234375e+01,4.903193664550781250e+01,6.248239040374755859e+00
-2.267146301269531250e+01,4.902494049072265625e+01,6.248157024383544922e+00
-2.247162628173828125e+01,4.901792526245117188e+01,6.247998714447021484e+00
-2.227179145812988281e+01,4.901086807250976562e+01,6.247764110565185547e+00
-2.207196044921875000e+01,4.900375747680664062e+01,6.247453212738037109e+00
-2.187212944030761719e+01,4.899657440185546875e+01,6.247066974639892578e+00
-2.167230224609375000e+01,4.898931121826171875e+01,6.246604919433593750e+00
-2.147247886657714844e+01,4.898194503784179688e+01,6.246067047119140625e+00
-2.127265930175781250e+01,4.897446441650390625e+01,6.245453357696533203e+00
-2.107284545898437500e+01,4.896685409545898438e+01,6.244765281677246094e+00
-2.087303543090820312e+01,4.895909881591796875e+01,6.244004249572753906e+00
-2.067323303222656250e+01,4.895118331909179688e+01,6.243168830871582031e+00
-2.047343826293945312e+01,4.894309234619140625e+01,6.242254257202148438e+00
-2.027364921569824219e+01,4.893481445312500000e+01,6.241260051727294922e+00
-2.007386970520019531e+01,4.892632293701171875e+01,6.240123271942138672e+00
-1.987410163879394531e+01,4.891758728027343750e+01,6.238810062408447266e+00
-1.967434883117675781e+01,4.890856552124023438e+01,6.237196922302246094e+00
-1.947461318969726562e+01,4.889915084838867188e+01,6.234870910644531250e+00
-1.927490043640136719e+01,4.888920211791992188e+01,6.231788635253906250e+00
-1.907523727416992188e+01,4.887852096557617188e+01,6.227453708648681641e+00
-1.887561416625976562e+01,4.886682128906250000e+01,6.221588134765625000e+00
-1.867608070373535156e+01,4.885380172729492188e+01,6.214232444763183594e+00
-1.847665786743164062e+01,4.883917999267578125e+01,6.205515384674072266e+00
-1.827737236022949219e+01,4.882268142700195312e+01,6.195447444915771484e+00
-1.807827186584472656e+01,4.880405044555664062e+01,6.184082984924316406e+00
-1.787942695617675781e+01,4.878303146362304688e+01,6.171450138092041016e+00
-1.768084907531738281e+01,4.875937271118164062e+01,6.157539844512939453e+00
-1.748265266418457031e+01,4.873283004760742188e+01,6.142352581024169922e+00
-1.728493499755859375e+01,4.870315551757812500e+01,6.125878810882568359e+00
-1.708767509460449219e+01,4.867008972167968750e+01,6.108097076416015625e+00
-1.689114952087402344e+01,4.863340759277343750e+01,6.089008331298828125e+00
-1.669531631469726562e+01,4.859283828735351562e+01,6.068580627441406250e+00
-1.650040626525878906e+01,4.854814910888671875e+01,6.046802997589111328e+00
-1.630661582946777344e+01,4.849911117553710938e+01,6.023661613464355469e+00
-1.611392021179199219e+01,4.844543457031250000e+01,5.999106884002685547e+00
-1.592277336120605469e+01,4.838694381713867188e+01,5.973143100738525391e+00
-1.573316478729248047e+01,4.832334518432617188e+01,5.945714950561523438e+00
-1.554545307159423828e+01,4.825444030761718750e+01,5.916798591613769531e+00
-1.535993480682373047e+01,4.818002700805664062e+01,5.886372089385986328e+00
-1.517671775817871094e+01,4.809980773925781250e+01,5.854355335235595703e+00
-1.499633216857910156e+01,4.801367187500000000e+01,5.820738792419433594e+00
-1.481896495819091797e+01,4.792134475708007812e+01,5.785457611083984375e+00
-1.464506244659423828e+01,4.782267379760742188e+01,5.748448848724365234e+00
-1.447505092620849609e+01,4.771751022338867188e+01,5.709677696228027344e+00
-1.430932521820068359e+01,4.760566329956054688e+01,5.669050693511962891e+00
-1.414838123321533203e+01,4.748701858520507812e+01,5.626502513885498047e+00
-1.399281501770019531e+01,4.736153793334960938e+01,5.581996440887451172e+00
-1.384307670593261719e+01,4.722905731201171875e+01,5.535379886627197266e+00
-1.369981765747070312e+01,4.708958435058593750e+01,5.486625671386718750e+00
-1.356379413604736328e+01,4.694326782226562500e+01,5.435673236846923828e+00
-1.343537139892578125e+01,4.678980636596679688e+01,5.382326126098632812e+00
-1.331573677062988281e+01,4.662990570068359375e+01,5.326715946197509766e+00
-1.320525836944580078e+01,4.646325302124023438e+01,5.268406391143798828e+00
-1.310485172271728516e+01,4.629018783569335938e+01,5.207475185394287109e+00
-1.301534557342529297e+01,4.611160278320312500e+01,5.146626949310302734e+00
-1.293666267395019531e+01,4.592755508422851562e+01,5.086207389831542969e+00
-1.286926555633544922e+01,4.573939514160156250e+01,5.026869297027587891e+00
-1.281288528442382812e+01,4.554755783081054688e+01,4.970028400421142578e+00
-1.276724338531494141e+01,4.535279464721679688e+01,4.915495395660400391e+00
-1.273209381103515625e+01,4.515602111816406250e+01,4.863161087036132812e+00
-1.270707225799560547e+01,4.495759963989257812e+01,4.812814235687255859e+00
-1.269188499450683594e+01,4.475822067260742188e+01,4.764323711395263672e+00
-1.268620109558105469e+01,4.455835342407226562e+01,4.717603206634521484e+00
-1.268969058990478516e+01,4.435842895507812500e+01,4.672526359558105469e+00
-1.270203208923339844e+01,4.415883636474609375e+01,4.629001140594482422e+00
-1.272289085388183594e+01,4.396000289916992188e+01,4.586971282958984375e+00
-1.275195503234863281e+01,4.376214599609375000e+01,4.546326637268066406e+00
-1.278889751434326172e+01,4.356563186645507812e+01,4.507029056549072266e+00
-1.283339309692382812e+01,4.337074279785156250e+01,4.469022274017333984e+00
-1.288517379760742188e+01,4.317754745483398438e+01,4.432226657867431641e+00
-1.294387817382812500e+01,4.298645401000976562e+01,4.396649360656738281e+00
-1.300925540924072266e+01,4.279746627807617188e+01,4.362212657928466797e+00
-1.308099269866943359e+01,4.261081314086914062e+01,4.328901767730712891e+00
-1.315877056121826172e+01,4.242668533325195312e+01,4.296697139739990234e+00
-1.324240398406982422e+01,4.224497985839843750e+01,4.265539169311523438e+00
-1.333150863647460938e+01,4.206602478027343750e+01,4.235456466674804688e+00
-1.342588996887207031e+01,4.188973617553710938e+01,4.206398487091064453e+00
-1.352526760101318359e+01,4.171620559692382812e+01,4.178359508514404297e+00
-1.362933731079101562e+01,4.154555511474609375e+01,4.151339054107666016e+00
-1.373797321319580078e+01,4.137760925292968750e+01,4.125293254852294922e+00
-1.385080814361572266e+01,4.121257019042968750e+01,4.100246906280517578e+00
-1.396768188476562500e+01,4.105032730102539062e+01,4.076150894165039062e+00
-1.408837032318115234e+01,4.089088821411132812e+01,4.052901744842529297e+00
-1.421262645721435547e+01,4.073429489135742188e+01,4.030489921569824219e+00
-1.434037113189697266e+01,4.058041381835937500e+01,4.008609294891357422e+00
-1.447139167785644531e+01,4.042938995361328125e+01,3.987044095993041992e+00
-1.460562515258789062e+01,4.028119277954101562e+01,3.965775966644287109e+00
-1.474296760559082031e+01,4.013586044311523438e+01,3.944776058197021484e+00
-1.488329029083251953e+01,3.999344635009765625e+01,3.924038887023925781e+00
-1.502655029296875000e+01,3.985391998291015625e+01,3.903589248657226562e+00
-1.517258930206298828e+01,3.971735000610351562e+01,3.883461475372314453e+00
-1.532133388519287109e+01,3.958371734619140625e+01,3.863645076751708984e+00
-1.547268009185791016e+01,3.945302963256835938e+01,3.844139337539672852e+00
-1.562650775909423828e+01,3.932531356811523438e+01,3.824941158294677734e+00
-1.578277015686035156e+01,3.920052719116210938e+01,3.806037425994873047e+00
-1.594132518768310547e+01,3.907870864868164062e+01,3.787428379058837891e+00
-1.610210800170898438e+01,3.895983123779296875e+01,3.769104242324829102e+00
-1.626502990722656250e+01,3.884389877319335938e+01,3.751061439514160156e+00
-1.642998504638671875e+01,3.873091125488281250e+01,3.733296632766723633e+00
-1.659693145751953125e+01,3.862083053588867188e+01,3.715800046920776367e+00
-1.676574707031250000e+01,3.851367568969726562e+01,3.698571681976318359e+00
-1.693637466430664062e+01,3.840942382812500000e+01,3.681603908538818359e+00
-1.710873603820800781e+01,3.830805206298828125e+01,3.664892435073852539e+00
-1.728274154663085938e+01,3.820956420898437500e+01,3.648434400558471680e+00
-1.745835494995117188e+01,3.811392211914062500e+01,3.632222414016723633e+00
-1.763546752929687500e+01,3.802112197875976562e+01,3.616256713867187500e+00
-1.781403350830078125e+01,3.793113708496093750e+01,3.600531101226806641e+00
-1.799398612976074219e+01,3.784395217895507812e+01,3.585041522979736328e+00
-1.817524337768554688e+01,3.775954437255859375e+01,3.569786310195922852e+00
-1.835777664184570312e+01,3.767788696289062500e+01,3.554759979248046875e+00
-1.854149627685546875e+01,3.759896469116210938e+01,3.539963483810424805e+00
-1.872635650634765625e+01,3.752274322509765625e+01,3.525392293930053711e+00
-1.891230392456054688e+01,3.744920349121093750e+01,3.511042833328247070e+00
-1.909926795959472656e+01,3.737832641601562500e+01,3.496913909912109375e+00
-1.928722381591796875e+01,3.731007003784179688e+01,3.483000516891479492e+00
-1.947609138488769531e+01,3.724441528320312500e+01,3.469302654266357422e+00
-1.966584014892578125e+01,3.718133544921875000e+01,3.455816507339477539e+00
-1.985641670227050781e+01,3.712080001831054688e+01,3.442540168762207031e+00
-2.004776382446289062e+01,3.706278228759765625e+01,3.429472208023071289e+00
-2.023986244201660156e+01,3.700724411010742188e+01,3.416609764099121094e+00
-2.043264198303222656e+01,3.695416641235351562e+01,3.403951883316040039e+00
-2.062607955932617188e+01,3.690351104736328125e+01,3.391496419906616211e+00
-2.082012748718261719e+01,3.685525131225585938e+01,3.379242181777954102e+00
-2.101473999023437500e+01,3.680935668945312500e+01,3.367187500000000000e+00
-2.120989990234375000e+01,3.676578521728515625e+01,3.355330705642700195e+00
-2.140555000305175781e+01,3.672451400756835938e+01,3.343671321868896484e+00
-2.160166740417480469e+01,3.668550872802734375e+01,3.332207441329956055e+00
-2.179821395874023438e+01,3.664873504638671875e+01,3.320938348770141602e+00
-2.199515724182128906e+01,3.661415863037109375e+01,3.309862852096557617e+00
-2.219247436523437500e+01,3.658174514770507812e+01,3.298979759216308594e+00
-2.239012336730957031e+01,3.655146408081054688e+01,3.288288831710815430e+00
-2.258808708190917969e+01,3.652327728271484375e+01,3.277788400650024414e+00
-2.278633117675781250e+01,3.649715423583984375e+01,3.267477989196777344e+00
-2.298482894897460938e+01,3.647305679321289062e+01,3.257357120513916016e+00
-2.318356323242187500e+01,3.645095062255859375e+01,3.247424364089965820e+00
-2.338250350952148438e+01,3.643079757690429688e+01,3.237679481506347656e+00
-2.358162879943847656e+01,3.641257095336914062e+01,3.228121280670166016e+00
-2.378091812133789062e+01,3.639622497558593750e+01,3.218749284744262695e+00
-2.398035049438476562e+01,3.638173294067382812e+01,3.209562540054321289e+00
-2.417990493774414062e+01,3.636905288696289062e+01,3.200560092926025391e+00
-2.437956619262695312e+01,3.635815048217773438e+01,3.191740989685058594e+00
-2.457931518554687500e+01,3.634899520874023438e+01,3.183104753494262695e+00
-2.477913475036621094e+01,3.634154129028320312e+01,3.174649477005004883e+00
-2.497900962829589844e+01,3.633576583862304688e+01,3.166374683380126953e+00
-2.517892456054687500e+01,3.633162307739257812e+01,3.158278703689575195e+00
-2.537886810302734375e+01,3.632907867431640625e+01,3.150360584259033203e+00
-2.557882308959960938e+01,3.632810211181640625e+01,3.142619371414184570e+00
-2.577877998352050781e+01,3.632865905761718750e+01,3.135053157806396484e+00
-2.597873115539550781e+01,3.633070755004882812e+01,3.127661466598510742e+00
-2.617865371704101562e+01,3.633421707153320312e+01,3.120442867279052734e+00
-2.637855529785156250e+01,3.633915328979492188e+01,3.113396167755126953e+00
-2.657841110229492188e+01,3.634548187255859375e+01,3.106520891189575195e+00
-2.677822113037109375e+01,3.635316467285156250e+01,3.099815130233764648e+00
-2.697798156738281250e+01,3.636217117309570312e+01,3.093278646469116211e+00
-2.717766952514648438e+01,3.637246704101562500e+01,3.086910724639892578e+00
-2.737729835510253906e+01,3.638401794433593750e+01,3.080709695816040039e+00
-2.757684707641601562e+01,3.639678955078125000e+01,3.074675083160400391e+00
-2.777631568908691406e+01,3.641074752807617188e+01,3.068804025650024414e+00
-2.797570800781250000e+01,3.642586135864257812e+01,3.063096046447753906e+00
-2.817500114440917969e+01,3.644209671020507812e+01,3.057548284530639648e+00
-2.837421226501464844e+01,3.645942306518554688e+01,3.052158594131469727e+00
-2.857332229614257812e+01,3.647780609130859375e+01,3.046926498413085938e+00
-2.877233505249023438e+01,3.649721527099609375e+01,3.041851520538330078e+00
-2.897125625610351562e+01,3.651761627197265625e+01,3.036932945251464844e+00
-2.917006492614746094e+01,3.653898239135742188e+01,3.032171010971069336e+00
-2.936878013610839844e+01,3.656127929687500000e+01,3.027565002441406250e+00
-2.956738662719726562e+01,3.658447647094726562e+01,3.023114919662475586e+00
-2.976589202880859375e+01,3.660853958129882812e+01,3.018820524215698242e+00
-2.996430015563964844e+01,3.663344192504882812e+01,3.014681577682495117e+00
-3.016259384155273438e+01,3.665914535522460938e+01,3.010698318481445312e+00
-3.036079597473144531e+01,3.668562698364257812e+01,3.006870508193969727e+00
-3.055889129638671875e+01,3.671285247802734375e+01,3.003197908401489258e+00
-3.075688934326171875e+01,3.674078750610351562e+01,2.999680757522583008e+00
-3.095479393005371094e+01,3.676940536499023438e+01,2.996318817138671875e+00
-3.115259552001953125e+01,3.679867172241210938e+01,2.993112087249755859e+00
-3.135031127929687500e+01,3.682855606079101562e+01,2.990060806274414062e+00
-3.154793357849121094e+01,3.685902786254882812e+01,2.987164974212646484e+00
-3.174547004699707031e+01,3.689006042480468750e+01,2.984424591064453125e+00
-3.194292640686035156e+01,3.692161560058593750e+01,2.981839418411254883e+00
-3.214029693603515625e+01,3.695366668701171875e+01,2.979409694671630859e+00
-3.233759689331054688e+01,3.698617935180664062e+01,2.977135658264160156e+00
-3.253482055664062500e+01,3.701912689208984375e+01,2.975017070770263672e+00
-3.273197937011718750e+01,3.705247879028320312e+01,2.973054409027099609e+00
-3.292907714843750000e+01,3.708620071411132812e+01,2.971249103546142578e+00
-3.312611007690429688e+01,3.712025833129882812e+01,2.969640016555786133e+00
-3.332310104370117188e+01,3.715461730957031250e+01,2.968246221542358398e+00
-3.352003860473632812e+01,3.718922042846679688e+01,2.967116594314575195e+00
-3.371694564819335938e+01,3.722401046752929688e+01,2.966390371322631836e+00
-3.391384124755859375e+01,3.725890350341796875e+01,2.966076135635375977e+00
-3.411072540283203125e+01,3.729381561279296875e+01,2.966193675994873047e+00
-3.430762863159179688e+01,3.732865905761718750e+01,2.966752052307128906e+00
-3.450455093383789062e+01,3.736335372924804688e+01,2.967749595642089844e+00
-3.470151901245117188e+01,3.739780426025390625e+01,2.969182491302490234e+00
-3.489855194091796875e+01,3.743193435668945312e+01,2.971050024032592773e+00
-3.509564208984375000e+01,3.746564865112304688e+01,2.973351716995239258e+00
-3.529282379150390625e+01,3.749887084960937500e+01,2.976087093353271484e+00
-3.549010086059570312e+01,3.753150939941406250e+01,2.979255914688110352e+00
-3.568748855590820312e+01,3.756347656250000000e+01,2.982857465744018555e+00
-3.588499832153320312e+01,3.759469604492187500e+01,2.986891984939575195e+00
-3.608263397216796875e+01,3.762506866455078125e+01,2.991359233856201172e+00
-3.628041458129882812e+01,3.765452194213867188e+01,2.996258974075317383e+00
-3.647834014892578125e+01,3.768296051025390625e+01,3.001590967178344727e+00
-3.667641830444335938e+01,3.771029663085937500e+01,3.007355213165283203e+00
-3.687466430664062500e+01,3.773645401000976562e+01,3.013551950454711914e+00
-3.707306671142578125e+01,3.776133728027343750e+01,3.020180225372314453e+00
-3.727163696289062500e+01,3.778485870361328125e+01,3.027240991592407227e+00
-3.747037506103515625e+01,3.780693817138671875e+01,3.034733772277832031e+00
-3.766927337646484375e+01,3.782748413085937500e+01,3.042658805847167969e+00
-3.786833572387695312e+01,3.784640884399414062e+01,3.051016330718994141e+00
-3.806755065917968750e+01,3.786362838745117188e+01,3.059806585311889648e+00
-3.826691436767578125e+01,3.787905120849609375e+01,3.069029808044433594e+00
-3.846641540527343750e+01,3.789259338378906250e+01,3.078686714172363281e+00
-3.866603851318359375e+01,3.790416336059570312e+01,3.088777065277099609e+00
-3.886577224731445312e+01,3.791367721557617188e+01,3.099302291870117188e+00
-3.906559371948242188e+01,3.792104339599609375e+01,3.110262393951416016e+00
-3.926548767089843750e+01,3.792617416381835938e+01,3.121658563613891602e+00
-3.946542739868164062e+01,3.792898559570312500e+01,3.133492231369018555e+00
-3.966538619995117188e+01,3.792938613891601562e+01,3.145763874053955078e+00
-3.986532974243164062e+01,3.792728805541992188e+01,3.158475637435913086e+00
-4.006523895263671875e+01,3.792260360717773438e+01,3.171628713607788086e+00
-4.026505661010742188e+01,3.791524887084960938e+01,3.185224771499633789e+00
-4.046476364135742188e+01,3.790513229370117188e+01,3.199267148971557617e+00
-4.066429901123046875e+01,3.789216613769531250e+01,3.213756322860717773e+00
-4.086362075805664062e+01,3.787626647949218750e+01,3.228696107864379883e+00
-4.106269073486328125e+01,3.785734558105468750e+01,3.244089603424072266e+00
-4.126142120361328125e+01,3.783531951904296875e+01,3.259938478469848633e+00
-4.145978927612304688e+01,3.781010055541992188e+01,3.276248693466186523e+00
-4.165770721435546875e+01,3.778160095214843750e+01,3.293021917343139648e+00
-4.185510253906250000e+01,3.774974441528320312e+01,3.310262918472290039e+00
-4.205192947387695312e+01,3.771443939208984375e+01,3.327978372573852539e+00
-4.224806976318359375e+01,3.767560958862304688e+01,3.346169471740722656e+00
-4.244347763061523438e+01,3.763316726684570312e+01,3.364846706390380859e+00
-4.263804244995117188e+01,3.758703613281250000e+01,3.384011983871459961e+00
-4.283166122436523438e+01,3.753714370727539062e+01,3.403673410415649414e+00
-4.302427673339843750e+01,3.748339462280273438e+01,3.423840284347534180e+00
-4.321572113037109375e+01,3.742573547363281250e+01,3.444515705108642578e+00
-4.340594482421875000e+01,3.736407089233398438e+01,3.465714216232299805e+00
-4.359479141235351562e+01,3.729833984375000000e+01,3.487439870834350586e+00
-4.378213119506835938e+01,3.722848129272460938e+01,3.509703874588012695e+00
-4.396788024902343750e+01,3.715440368652343750e+01,3.532520771026611328e+00
-4.415183258056640625e+01,3.707607269287109375e+01,3.555894851684570312e+00
-4.433391189575195312e+01,3.699339675903320312e+01,3.579847097396850586e+00
-4.451391601562500000e+01,3.690633773803710938e+01,3.604385614395141602e+00
-4.469169235229492188e+01,3.681484222412109375e+01,3.629525423049926758e+00
-4.486711502075195312e+01,3.671883773803710938e+01,3.655288934707641602e+00
-4.503993606567382812e+01,3.661830902099609375e+01,3.681684732437133789e+00
-4.521004104614257812e+01,3.651318359375000000e+01,3.708741903305053711e+00
-4.537718582153320312e+01,3.640344238281250000e+01,3.736477375030517578e+00
-4.554117584228515625e+01,3.628906250000000000e+01,3.764913082122802734e+00
-4.570182800292968750e+01,3.616998672485351562e+01,3.794091463088989258e+00
-4.585886001586914062e+01,3.604623794555664062e+01,3.824034452438354492e+00
-4.601209259033203125e+01,3.591776275634765625e+01,3.854787588119506836e+00
-4.616123199462890625e+01,3.578458023071289062e+01,3.886399030685424805e+00
-4.630601882934570312e+01,3.564669418334960938e+01,3.918901443481445312e+00
-4.644620513916015625e+01,3.550409317016601562e+01,3.952322244644165039e+00
-4.658145141601562500e+01,3.535685348510742188e+01,3.986688613891601562e+00
-4.671150588989257812e+01,3.520497894287109375e+01,4.021871566772460938e+00
-4.683609390258789062e+01,3.504859924316406250e+01,4.057548999786376953e+00
-4.695497512817382812e+01,3.488785171508789062e+01,4.093677997589111328e+00
-4.706799316406250000e+01,3.472293090820312500e+01,4.129434585571289062e+00
-4.717511749267578125e+01,3.455406951904296875e+01,4.164590835571289062e+00
-4.727627182006835938e+01,3.438162612915039062e+01,4.199047088623046875e+00
-4.737151718139648438e+01,3.420581436157226562e+01,4.232627868652343750e+00
-4.746088409423828125e+01,3.402693176269531250e+01,4.265364646911621094e+00
-4.754441070556640625e+01,3.384528350830078125e+01,4.297271251678466797e+00
-4.762219619750976562e+01,3.366104888916015625e+01,4.328386306762695312e+00
-4.769426345825195312e+01,3.347456741333007812e+01,4.358726501464843750e+00
-4.776071929931640625e+01,3.328597259521484375e+01,4.388334274291992188e+00
-4.782163238525390625e+01,3.309551620483398438e+01,4.417233467102050781e+00
-4.787707901000976562e+01,3.290341949462890625e+01,4.445438861846923828e+00
-4.792715835571289062e+01,3.270981216430664062e+01,4.472981929779052734e+00
-4.797194290161132812e+01,3.251496124267578125e+01,4.499870300292968750e+00
-4.801153945922851562e+01,3.231896209716796875e+01,4.526131153106689453e+00
-4.804603576660156250e+01,3.212199783325195312e+01,4.551780700683593750e+00
-4.807552337646484375e+01,3.192424392700195312e+01,4.576830387115478516e+00
-4.810011672973632812e+01,3.172578239440917969e+01,4.601302623748779297e+00
-4.811989593505859375e+01,3.152682876586914062e+01,4.625202655792236328e+00
-4.813497161865234375e+01,3.132743835449218750e+01,4.648551464080810547e+00
-4.814544296264648438e+01,3.112775039672851562e+01,4.671360015869140625e+00
-4.815140914916992188e+01,3.092789649963378906e+01,4.693637847900390625e+00
-4.815297317504882812e+01,3.072792625427246094e+01,4.715402126312255859e+00
-4.815023803710937500e+01,3.052800750732421875e+01,4.736657142639160156e+00
-4.814330291748046875e+01,3.032816696166992188e+01,4.757418632507324219e+00
-4.813226699829101562e+01,3.012850952148437500e+01,4.777695178985595703e+00
-4.811723709106445312e+01,2.992913055419921875e+01,4.797494411468505859e+00
-4.809830474853515625e+01,2.973005294799804688e+01,4.816830158233642578e+00
-4.807557678222656250e+01,2.953140830993652344e+01,4.835705280303955078e+00
-4.804914855957031250e+01,2.933320236206054688e+01,4.854133129119873047e+00
-4.801911163330078125e+01,2.913550949096679688e+01,4.872119903564453125e+00
-4.798557281494140625e+01,2.893839454650878906e+01,4.889673233032226562e+00
-4.794861602783203125e+01,2.874186706542968750e+01,4.906802654266357422e+00
-4.790834426879882812e+01,2.854602050781250000e+01,4.923511505126953125e+00
-4.786484146118164062e+01,2.835084915161132812e+01,4.939810752868652344e+00
-4.781820297241210938e+01,2.815640258789062500e+01,4.955704689025878906e+00
-4.776852035522460938e+01,2.796272087097167969e+01,4.971200466156005859e+00
-4.771587753295898438e+01,2.776980590820312500e+01,4.986304759979248047e+00
-4.766036987304687500e+01,2.757771492004394531e+01,5.001020431518554688e+00
-4.760207366943359375e+01,2.738644218444824219e+01,5.015354633331298828e+00
-4.754108047485351562e+01,2.719601058959960938e+01,5.029309272766113281e+00
-4.747747039794921875e+01,2.700644302368164062e+01,5.042887210845947266e+00
-4.741132736206054688e+01,2.681773757934570312e+01,5.056091308593750000e+00
-4.734273529052734375e+01,2.662991333007812500e+01,5.068922996520996094e+00
-4.727177047729492188e+01,2.644297027587890625e+01,5.081384181976318359e+00
-4.719851684570312500e+01,2.625691032409667969e+01,5.093476295471191406e+00
-4.712305450439453125e+01,2.607173919677734375e+01,5.105200290679931641e+00
-4.704545974731445312e+01,2.588745117187500000e+01,5.116557598114013672e+00
-4.696580886840820312e+01,2.570403671264648438e+01,5.127549648284912109e+00
-4.688418197631835938e+01,2.552149963378906250e+01,5.138176441192626953e+00
-4.680065536499023438e+01,2.533982276916503906e+01,5.148438930511474609e+00
-4.671529388427734375e+01,2.515899467468261719e+01,5.158337593078613281e+00
-4.662818908691406250e+01,2.497901344299316406e+01,5.167872905731201172e+00
