w_tr_right_m,w_tr_left_m,a,b,c_center,c_left,c_right
1.9234775238490713,0.27652247615092884,0.2606538924850292,-0.9654323116264563,0.7997938593597329,1.0763163355106617,-1.1236836644893384
1.9236704911389175,0.27632950886108265,0.2605676783404246,-0.965455584169609,0.8021666482699725,1.0784961571310552,-1.121503842868945
1.9238391874355005,0.27616081256449976,0.260367437249575,-0.9655096051412895,0.807720573435633,1.0838813860001326,-1.1161186139998676
1.923934907285388,0.2760650927146122,0.2598428374799442,-0.9656509202658957,0.8223728667259511,1.0984379594405633,-1.1015620405594369
1.923888260504277,0.2761117394957232,0.25897084546687626,-0.9658851387189739,0.8468992750310456,1.1230110145267687,-1.0769889854732315
1.9236200561222239,0.2763799438777763,0.25767922595705683,-0.9662305193431701,0.8834828118784088,1.1598627557561851,-1.040137244243815
1.9230380374786378,0.2769619625213624,0.2559192939164439,-0.9666981509247387,0.9336682993884269,1.2106302619097893,-0.9893697380902109
1.9220421005708712,0.27795789942912896,0.2536474290739823,-0.9672967392295702,0.9988816534582412,1.2768395528873702,-0.92316044711263
1.9205091781314465,0.2794908218685538,0.25069067445072307,-0.9680672423666868,1.0842953868299228,1.3637862086984764,-0.8362137913015237
1.9182930419023378,0.28170695809766233,0.24702950110583557,-0.9690079595046689,1.190703501436131,1.4724104595337932,-0.7275895404662069
1.9152495567114136,0.28475044328858645,0.24264406923478127,-0.9701153826556853,1.3189069381943872,1.6036573814829738,-0.5963426185170264
1.9112263723889789,0.2887736276110219,0.23751927866414269,-0.97138282477243,1.4695605397891525,1.7583341674001742,-0.4416658325998264
1.906074259947785,0.2939257400522154,0.23165561193811304,-0.9727978605329981,1.6428507089222988,1.936776448974514,-0.2632235510254861
1.8996426977705676,0.3003573022294327,0.22506061464899646,-0.9743447643076941,1.8387387824279147,2.1390960846573472,-0.06090391534265294
1.8917849926323937,0.30821500736760643,0.21773193231928595,-0.9760086094131085,2.05746288833223,2.3656778956998368,0.16567789569983637
1.8823528100012399,0.3176471899987604,0.2096690230048579,-0.9777724176883844,2.2991924190262276,2.616839609024988,0.41683960902498773
1.8712002519152653,0.3287997480847349,0.20086931915300132,-0.9796180462930487,2.564142405061906,2.892942153146641,0.6929421531466409
1.8581798774642164,0.34182012253578375,0.191329160968494,-0.9815259304588403,2.8525470195902933,3.194367142126077,0.9943671421260769
1.8431466492265134,0.3568533507734869,0.18104572765102744,-0.9834746791348062,3.1646003567162513,3.521453707489738,1.321453707489738
1.8259515478428192,0.37404845215718097,0.17001456216535785,-0.9854415500940285,3.5005321766243416,3.8745806287815228,1.6745806287815224
1.8064421715528085,0.39355782844719167,0.1582322062595552,-0.987401928751526,3.8605279194233795,4.254085747870571,2.054085747870571
